id,A_correct,A_predicted,A_n_tool_calls,B_correct,B_predicted,B_n_tool_calls,C_correct,C_predicted,C_n_tool_calls,D_correct,D_predicted,D_n_tool_calls,E_correct,E_predicted,E_n_tool_calls,B_prime_correct,B_prime_predicted,B_prime_n_tool_calls
hematology_051,False,45.0,0,False,347.0,0,False,5.0,0,False,347.0,0,False,347.0,0,True,3.467,4
electrolytes_fluids_039,True,30.0,0,True,30.0,0,True,30.0,0,True,30.0,0,True,30.0,0,True,30.0,4
dosage_048,False,10.0,0,False,10.0,0,False,10.0,0,False,10.0,1,False,10.0,0,False,10.0,4
addiction_medicine_032,False,79551450.0,0,False,79546500.0,0,False,79546500.0,0,False,79546500.0,0,False,79546500.0,0,False,79546500.0,4
urology_nephrology_038,False,-112.5,0,False,76.3,0,False,23.7,0,False,76.3,0,False,76.3,0,False,76.3,5
urology_nephrology_039,False,10.0,0,False,4.5,0,True,45.0,0,False,4.5,0,False,4.5,0,True,45.0,4
hematology_052,True,1.73,0,True,1.73,0,True,1.73,0,True,1.73,0,True,1.73,0,True,1.7273,5
dosage_049,False,2.5,0,False,2.5,0,False,2.5,0,False,2.5,0,False,2.5,0,True,4.545454545454546,4
intensive_emergency_care_033,False,8.0,0,False,8.0,0,False,8.0,0,False,8.0,0,False,8.0,0,True,10.0,4
hematology_053,False,4914.0,0,True,5070.0,0,True,5070.0,0,True,5070.0,0,True,5070.0,0,True,5070.0,4
electrolytes_fluids_040,False,16.0,0,False,16.0,0,False,16.0,0,False,16.0,0,False,16.0,0,True,20.0,4
cardiovascular_system_061,False,66.8,0,False,320.0,0,True,80.9,4,False,320.0,0,False,320.0,0,True,80.9,4
electrolytes_fluids_041,True,7.25,0,True,7.25,0,True,7.25,0,True,7.25,0,True,7.25,0,True,7.24,5
digestive_system_024,True,2.29,0,True,2.29,0,True,2.29,0,True,2.29,0,True,2.29,0,True,2.2857142857142856,4
addiction_medicine_033,False,1.0,0,False,5.0,0,False,0.0,0,False,-3.0,0,False,9.0,0,False,6.0,0
pediatric_030,False,-8.0,0,False,2.0,0,True,11.6,4,False,2.0,0,False,2.0,0,True,11.6,4
pediatric_031,True,975.0,0,True,975.0,0,True,975.0,0,True,975.0,0,True,975.0,0,True,975.0,4
body_measurements_037,True,29.17,0,True,29.18,0,True,29.17,0,True,29.19,0,True,29.19,0,True,29.2,4
gynecology_pregnancy_053,False,36.58,0,False,36.58,3,False,36.58,0,True,36.7,6,False,36.58,0,True,36.7,4
body_measurements_038,False,1.05,0,False,1.52,4,False,1.52,4,False,1.52,4,True,0.0,4,False,,0
dietary_046,False,1675.0,0,True,1749.641,4,False,1675.0,0,True,1750.0,4,True,1749.641,4,True,1749.641,4
dosage_050,False,7.5,0,False,10.0,0,True,45.0,4,False,15.0,0,False,-3.0,0,True,45.0,4
geriatric_medicine_023,False,5.0,0,False,6.0,0,False,6.0,0,False,6.0,0,False,6.0,0,False,0.0,4
urology_nephrology_040,True,118.0,0,True,118.3,0,True,118.3,0,True,118.3,0,True,118.3,0,True,118.3,4
hematology_054,False,12.0,0,False,8.0,0,True,16.0,0,False,8.0,0,False,8.0,0,True,16.0,4
cardiovascular_system_062,True,2.0,0,True,2.0,0,True,2.0,0,True,2.0,0,True,2.0,0,True,2.0,4
bmi_020,True,28.125,0,True,28.125,0,True,28.125,0,True,28.125,0,True,28.125,0,False,28.1,4
dietary_047,False,1.0,0,False,486.5,0,True,1622.5,0,False,20.0,0,False,4.676,0,True,1622.5,5
pulmonary_040,False,2.0,0,True,6.0,0,False,8.0,0,True,6.0,0,True,6.0,0,True,6.0,5
body_measurements_039,False,2.0,0,False,2.0,0,False,2.0,0,False,2.0,0,False,2.0,0,False,2.0,4
body_measurements_040,False,2.0,0,False,2.0,0,False,2.0,0,False,2.0,0,False,2.0,0,True,4.0,4
gynecology_pregnancy_054,False,2.5,0,False,2.5,0,False,2.12,0,False,2.5,0,False,2.5,0,False,1.73,4
body_measurements_041,False,0.0027,0,False,3.59,0,False,8.68,0,False,0.547,0,False,3.59,0,True,4.25,4
addiction_medicine_034,False,320.0,0,False,320.0,0,False,330.0,0,False,320.0,0,False,320.0,0,False,330.0,2
addiction_medicine_035,True,2.0,0,True,2.0,0,True,2.0,0,True,2.0,0,True,2.0,0,True,2.0,4
dietary_048,False,2372.0,0,False,2372.0,4,False,2372.0,4,False,2674.0,4,False,2372.0,4,False,2372.0,4
dietary_049,False,2592.0,0,False,2299.0,4,False,2300.0,0,False,2592.0,4,False,2299.0,4,False,2592.0,4
dietary_050,True,270.0,0,True,270.0,0,True,270.0,0,True,270.0,0,True,270.0,0,True,270.0,4
cardiovascular_system_063,True,1.82,0,True,1.817,0,True,1.82,0,True,1.82,0,True,1.818,0,True,1.817,4
cardiovascular_system_064,False,3.79,0,False,3.79,0,False,3.79,0,False,3.79,0,False,3.79,0,False,3.79,5
dosage_051,True,105.0,0,True,105.0,0,True,105.0,0,True,105.0,0,True,105.0,0,False,52.5,3
cardiovascular_system_065,True,85.0,0,True,85.0,0,True,85.0,0,True,85.0,0,True,85.0,0,True,85.0,4
gynecology_pregnancy_055,False,3.6,0,False,2.5,0,False,0.40668,4,False,2.5,0,False,2.5,0,False,40.67,4
metabolic_disorders_018,False,7.33,0,False,40.0,0,False,30.0,0,False,40.0,0,False,40.0,0,False,30.0,2
metabolic_disorders_019,False,0.0,0,False,-22.0,0,False,-22.0,0,False,-22.0,0,False,-22.0,0,False,,0
addiction_medicine_036,False,109500.0,0,False,109500.0,0,False,109500.0,0,False,109500.0,0,False,109500.0,0,False,109500.0,0
gynecology_pregnancy_056,True,28.0,0,True,28.0,0,True,28.0,0,True,28.0,0,True,28.0,0,True,28.0,2
electrolytes_fluids_042,True,1.44,0,True,1.43,0,True,1.43,0,True,1.43,0,True,1.43,0,True,1.47,4
cardiovascular_system_066,False,3.0,0,False,3.0,0,False,3.0,0,False,3.0,0,False,3.0,0,True,5.0,4
pulmonary_041,True,0.125,0,True,0.125,0,True,0.125,0,True,0.125,0,True,0.125,0,True,0.125,4
hematology_055,False,1.0,0,False,3.0,0,False,7.0,0,False,7.0,2,True,5.0,5,True,5.0,7
hematology_056,True,5.0,0,True,5.0,4,True,5.0,0,True,5.0,4,True,5.0,4,True,5.0,4
cardiovascular_system_067,True,4.07,0,True,4.07,0,True,4.07,0,True,4.07,0,True,4.07,0,True,4.07,4
dosage_052,False,6.25,0,False,45.0,0,False,25.0,0,False,10.0,0,False,6.25,0,False,6.25,0
electrolytes_fluids_043,False,20.0,0,False,20.0,0,False,20.0,0,False,20.0,0,False,20.0,0,False,20.0,0
electrolytes_fluids_044,True,40.0,0,True,40.0,0,True,40.0,0,True,40.0,0,True,40.0,0,True,40.0,4
dosage_053,True,500.0,0,True,500.0,0,True,500.0,0,True,500.0,0,True,500.0,0,True,500.0,0
addiction_medicine_037,True,27.0,0,True,27.0,0,True,27.0,0,True,27.0,0,True,27.0,0,True,27.0,4
cardiovascular_system_068,False,8.3,0,False,1.3,0,True,-3.7,0,False,5.3,0,False,5.3,0,True,-3.7,4
cardiovascular_system_069,False,3.0,0,False,4.0,0,False,0.0,0,False,4.0,0,False,4.0,0,False,0.0,0
cardiovascular_system_070,True,75.0,0,True,75.0,0,True,75.0,0,True,75.0,0,True,75.0,0,True,75.0,4
gynecology_pregnancy_057,False,6.0,0,True,245.0,0,False,280.0,0,False,31.0,0,False,2026.0,0,False,46.0,0
dietary_051,False,2129.0,0,False,2129.0,0,True,2147.0,0,False,2129.0,0,False,2129.0,0,True,2146.73,4
gynecology_pregnancy_058,False,1.0,0,True,0.793624101902164,4,True,0.793624101902164,4,True,0.793624101902164,4,True,0.793624101902164,4,True,0.793624101902164,4
urology_nephrology_041,False,-7.0,0,True,12.0,5,False,6.0,2,True,12.0,4,False,6.0,2,True,12.0,4
cardiovascular_system_071,False,29.7,0,True,178.1283,4,False,29.7,0,False,29.7,0,True,178.1283,4,True,178.1283,4
diabetes_025,True,194.0,0,True,194.0,0,True,194.0,0,True,194.0,0,True,194.0,0,True,194.38,4
pediatric_032,True,30.0,0,True,30.0,0,True,30.0,0,True,30.0,0,True,30.0,0,True,30.0,0
dietary_052,False,14.7,0,False,24.44,0,False,24.44,0,False,24.44,0,False,24.44,0,True,24.0,4
gynecology_pregnancy_059,False,20.0,0,True,15.0,4,False,0.0,0,False,20.0,3,True,15.0,4,True,15.0,4
urology_nephrology_042,True,30.0,0,True,30.0,0,True,30.0,0,True,30.0,0,True,30.0,0,True,30.0,4
dietary_053,False,25.0,0,False,25.0,0,True,28.0,0,True,28.0,0,True,28.0,0,False,29.0,5
addiction_medicine_038,False,27.0,0,False,2.0,0,False,28.0,0,False,0.0,0,False,21.0,0,False,38.0,4
dosage_054,True,2000.0,0,False,,0,False,,0,False,,0,False,,0,False,,0
gynecology_pregnancy_060,False,21.0,0,True,20.0,4,False,19.0,0,False,18.0,4,True,20.0,4,True,20.0,4
cardiovascular_system_072,False,10.0,0,True,26.42,4,True,26.42,4,True,26.42,4,True,26.42,4,True,26.42,4
gynecology_pregnancy_061,False,32.4,0,False,32.4,0,False,32.4,0,False,30.4,0,False,30.0,0,False,30.613307200662632,4
dosage_055,False,300.0,0,False,680.0,1,False,,0,False,680.0,1,False,680.0,1,False,300.0,4
dietary_054,True,67.79,0,True,67.79,0,True,67.79,0,True,67.79,0,True,67.79,0,True,67.79,4
cardiovascular_system_073,False,0.57,0,False,8.0,0,False,1.13,0,True,0.038,0,True,0.038,0,False,4.0,0
cardiovascular_system_074,False,4.5,0,True,13.01,5,True,13.01,5,True,13.01,5,True,13.01,5,True,13.01,5
cardiovascular_system_075,False,0.0,0,False,79.1,4,True,28.0,4,False,79.1,4,True,28.0,4,True,28.0,4
pediatric_033,False,61.5,0,False,61.5,0,False,61.5,0,False,61.5,0,False,61.5,0,True,63.935,4
hematology_057,True,3.0,0,True,3.0,0,True,3.0,0,True,3.0,0,True,3.0,0,True,3.0,4
addiction_medicine_039,False,4.0,0,False,4.0,0,False,4.0,0,False,4.0,0,False,4.0,0,True,5.0,5
cardiovascular_system_076,False,24.2,0,False,6.0,0,False,24.2,0,False,24.2,0,False,24.2,0,False,24.2,3
body_measurements_042,False,71.961,0,False,22.0,0,False,71.96,0,False,22.0,0,False,22.0,0,True,64.0,4
dietary_055,False,2.0,0,True,307.0,4,False,241.0,0,True,307.0,4,True,307.0,4,True,307.0,4
gynecology_pregnancy_062,False,29.0,0,False,28.0,0,False,29.0,0,False,29.0,0,False,29.0,0,False,29.0,4
intensive_emergency_care_034,True,50.0,0,True,50.0,0,True,50.0,0,True,50.0,0,True,50.0,0,True,50.0,4
percentile_017,False,94.0,0,False,93.7,0,False,93.7,0,False,93.7,0,False,93.7,0,True,86.09,4
gynecology_pregnancy_063,False,18.7142857,0,False,18.7,0,False,18.71,0,False,18.7,0,False,18.7,0,False,18.86,5
body_measurements_043,True,120.0,0,True,120.0,0,True,120.0,0,True,120.0,0,True,120.0,0,True,120.0,2
dietary_056,True,1622.8,0,True,1622.8,0,True,1622.8,0,True,1622.8,0,True,1622.8,0,True,1622.8,4
dietary_057,False,1777.0,0,False,2125.0,0,False,1830.0,0,False,2125.0,0,False,2125.0,0,False,2000.0,4
dosage_056,False,25.0,0,False,,0,False,50.0,0,False,,0,False,,0,False,64.1,4
dosage_057,True,68.0,0,True,68.0,4,True,68.0,0,True,68.0,4,True,68.0,4,True,68.0,4
digestive_system_025,False,4.29,0,False,5.05,0,False,0.44,0,False,0.84,0,False,5.05,0,True,0.7523900225759752,4
pulmonary_042,False,777.0,0,True,100.0,4,True,100.0,4,False,2.5,4,True,100.0,4,True,100.0,4
pulmonary_043,True,5.1,0,True,5.1,0,True,5.1,0,True,5.1,0,True,5.1,0,True,5.1,4
pulmonary_044,False,-2.51,0,False,-3.406,3,False,-4.4125,3,False,-4.0,5,False,5.875,6,False,-4.49,5
gynecology_pregnancy_064,True,14.0,0,True,14.0,0,True,14.0,0,True,14.0,0,True,14.0,0,True,14.0,5
cardiovascular_system_077,False,280.4,0,True,276.44,4,True,276.44,4,True,276.44,4,False,280.44,0,True,276.43545600000004,4
dietary_058,False,50.0,0,False,125.0,0,False,64.0,4,False,64.0,4,True,304.0,4,False,64.0,4
gynecology_pregnancy_065,False,55.0,0,False,,0,False,55.0,0,False,,0,False,,0,False,,4
dietary_059,False,500.0,0,False,667.0,0,False,667.0,0,False,667.0,0,False,667.0,0,False,650.0,4
pulmonary_045,False,10.5,0,True,10.48,0,True,10.48,0,True,10.48,0,True,10.48,0,True,10.48,4
gynecology_pregnancy_066,False,17.2,0,False,17.2,0,False,17.2,0,False,17.2,0,False,17.2,0,True,17.233333333333334,4
dosage_058,False,1.0,0,False,3.0,0,False,1.0,0,False,3.0,0,False,3.0,0,False,,0
hematology_058,True,12.307692307692308,0,True,12.31,0,True,12.31,0,True,12.31,0,True,12.31,0,True,12.3077,4
urology_nephrology_043,False,25.5,0,True,33.94,4,True,33.94,4,False,65.0,5,True,33.94,5,True,33.94,4
dietary_060,False,1000.0,0,False,8.0,0,False,8.0,0,False,8.0,0,False,1000.0,4,True,35.0,4
hematology_059,False,4.0,0,False,3.0,0,False,3.0,0,False,3.0,0,False,3.0,0,True,6.746093058807043,5
cardiovascular_system_078,True,0.6,0,True,0.6,0,True,0.6,0,True,0.6,0,True,0.6,0,True,0.6,4
hematology_060,True,5.5,0,True,5.5,0,True,5.5,0,True,5.5,0,True,5.5,0,True,5.5,4
intensive_emergency_care_035,False,18.625,0,False,62.0,0,False,337.5,0,False,285.0,0,False,285.0,0,True,200.0,4
dietary_061,False,2.0,0,False,2.0,0,False,2.0,0,False,2.0,0,False,2.0,0,True,12.0,4
gynecology_pregnancy_067,False,2.5,0,True,1.62,4,False,1.5,0,False,1.5,3,True,1.62,6,True,1.62,4
body_measurements_044,True,33.7,0,True,33.66,0,True,33.7,0,True,33.66,0,True,33.66,0,True,33.7,7
cardiovascular_system_079,True,2.0,0,False,3.0,0,False,3.0,0,False,3.0,0,False,3.0,0,True,2.0,6
gynecology_pregnancy_068,True,2.5,0,True,2.5,0,True,2.5,0,True,2.5,0,True,2.5,0,False,25.0,4
pediatric_034,False,595.0,0,False,560.0,0,False,560.0,3,False,560.0,0,False,560.0,0,False,490.0,4
sleep_017,True,16.0,0,True,16.0,0,True,16.0,0,True,16.0,0,True,16.0,0,True,16.0,4
dosage_059,True,150.0,0,True,150.0,0,True,150.0,0,True,150.0,0,True,150.0,0,True,150.0,4
cardiovascular_system_080,False,6.0,0,False,2.0,0,False,2.0,0,False,2.0,0,False,2.0,0,False,2.0,2
gynecology_pregnancy_069,False,14.0,0,True,4.0,0,True,4.0,0,True,4.0,0,True,4.0,0,True,4.0,4
pulmonary_046,True,91.66666666666667,0,True,91.67,0,True,91.67,0,True,91.67,0,True,91.67,0,True,91.6667,4
cardiovascular_system_081,False,1.7,0,False,1.7,0,False,1.7,0,False,2.0,4,False,1.7,0,True,5.09,4
electrolytes_fluids_045,True,324.0,0,True,324.0,0,True,324.0,0,True,324.0,0,True,324.0,0,True,324.4921,4
body_measurements_045,True,16.0,0,True,16.0,0,True,16.0,0,True,16.0,0,True,16.0,0,True,15.994249596850825,4
gynecology_pregnancy_070,False,12.0,0,False,12.0,0,False,12.0,0,False,12.0,0,False,12.0,0,False,12.0,0
gynecology_pregnancy_071,True,15.0,0,True,15.0,0,True,15.0,0,True,15.0,0,True,15.0,0,True,15.0,4
urology_nephrology_044,True,150.0,0,True,150.0,0,True,150.0,0,True,150.0,0,True,150.0,0,True,150.0,4
urology_nephrology_045,True,0.169,0,True,0.169,0,True,0.169,0,True,0.169,0,True,0.169,0,True,0.169,4
pulmonary_047,False,160.0,0,False,150.0,0,False,150.0,0,False,3.0,0,False,150.0,0,True,204.0,4
intensive_emergency_care_036,True,3.0,0,True,3.0,0,True,3.0,0,True,3.0,0,True,3.0,0,True,3.0,4
dietary_062,False,2.5,0,False,1.2,0,False,1.0,0,False,1.2,0,False,1.2,0,True,1.5,5
diabetes_026,True,0.3033,0,True,0.303,0,True,0.303,0,True,0.303,0,True,0.303,0,True,0.3033,5
cardiovascular_system_082,True,27200.0,0,True,27200.0,0,True,27200.0,0,True,27200.0,0,True,27200.0,0,True,27200.0,4
cardiovascular_system_083,False,11.0,0,False,11.7,0,False,11.0,0,False,11.7,0,False,11.7,0,True,15.0,4
gynecology_pregnancy_072,False,8.0,0,False,8.0,0,False,8.0,0,False,8.0,0,False,8.0,0,False,23.0,4
cardiovascular_system_084,False,3.0,0,False,2.0,0,False,2.0,0,False,2.0,0,False,2.0,0,False,2.0,5
intensive_emergency_care_037,False,4.07,0,True,4.653,4,False,2.75,0,True,4.653,4,True,4.653,4,True,4.653,4
body_measurements_046,False,0.192,0,False,170.0,0,False,26.6,0,False,-111.53,0,False,53.5,0,True,27.0,4
dietary_063,False,1314.0,0,False,1314.0,0,False,1314.0,0,False,1314.0,0,False,1314.0,0,True,1549.0,4
intensive_emergency_care_038,False,0.0,0,True,40.0,4,False,17.0,0,False,22.0,0,True,40.0,4,True,40.0,4
intensive_emergency_care_039,False,32.75,0,False,48.0,0,False,0.0,0,False,48.0,0,False,48.0,0,False,52.0,2
intensive_emergency_care_040,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0
electrolytes_fluids_046,False,323.3,0,True,331.0,4,False,323.3,0,False,323.3,0,False,323.3,0,True,331.0,4
electrolytes_fluids_047,False,21.6,0,False,1500.0,0,False,1500.0,0,False,1500.0,0,False,0.0,0,False,1500.0,3
electrolytes_fluids_048,False,0.6,0,False,0.5,0,False,0.5,0,False,0.5,0,False,0.5,0,False,0.5,0
electrolytes_fluids_049,True,360.0,0,True,360.0,0,True,360.0,0,True,360.0,0,True,360.0,0,True,360.0,4
gynecology_pregnancy_073,True,150000000.0,0,True,150000000.0,0,True,150000000.0,0,True,150000000.0,0,True,150000000.0,0,False,150.0,5
addiction_medicine_041,False,0.0,0,False,5.0,0,False,10.0,0,False,20.78,0,False,14.84,0,False,12.23,4
dosage_060,False,0.0,0,False,0.0,3,False,48.0,0,False,0.0,3,False,0.0,3,False,20.0,4
cardiovascular_system_085,True,66.67,0,False,0.0667,0,False,0.0667,0,False,0.0667,0,False,0.0667,0,False,0.0667,4
dietary_064,False,2702.81,0,True,2703.0,0,True,2703.0,0,False,2702.81,0,True,2703.0,0,True,2703.0,4
gynecology_pregnancy_074,True,2080.2,0,True,2080.2,0,True,2080.2,0,True,2080.0,0,True,2080.0,0,True,2080.2,5
cardiovascular_system_086,False,6.0,0,False,6.0,0,False,6.0,0,True,7.0,4,False,6.0,0,True,7.0,4
cardiovascular_system_087,False,4.0,0,True,9.0,4,True,9.0,4,False,4.0,0,False,4.0,4,True,9.0,4
dosage_061,True,50.0,0,False,200.0,0,False,100.0,0,False,200.0,0,False,200.0,0,True,50.0,4
urology_nephrology_046,True,4.0,0,True,4.0,0,True,4.0,0,True,4.0,0,True,4.0,0,True,4.0,5
urology_nephrology_047,False,0.0,0,False,100.0,3,False,45.0,0,False,100.0,0,False,100.0,0,False,,3
electrolytes_fluids_050,True,7.18,0,True,7.18,0,True,7.18,0,True,7.18,0,True,7.18,0,True,7.17,6
pulmonary_048,False,3768.0,0,False,4404.0,0,False,4538.0,0,False,4404.0,0,False,4404.0,0,True,3973.58,6
dietary_065,True,895.0,0,True,895.0,0,True,895.0,0,True,895.0,0,True,895.0,0,True,895.0,4
body_measurements_047,True,85.0,0,True,85.0,0,True,85.0,0,True,85.0,0,True,85.0,0,True,85.0,4
diabetes_027,True,645.0,0,True,645.0,0,True,645.0,0,True,645.0,0,True,645.0,0,True,645.0,5
dietary_067,False,66.0,0,False,2974.0,0,False,2424.0,4,False,2974.0,0,False,20.55,0,False,2424.0,4
body_measurements_048,True,88.0,0,True,88.0,0,True,88.0,0,True,88.0,0,True,88.0,0,True,88.0,0
dietary_068,False,36.0,0,True,16.0,4,False,15.0,0,True,16.0,4,True,16.0,4,True,16.0,4
electrolytes_fluids_051,True,26.0,0,True,26.0,0,True,26.0,0,True,26.0,0,True,26.0,0,True,26.0,4
hematology_061,True,351.0,0,True,351.0,0,True,351.0,0,True,351.0,0,True,351.0,0,True,351.0,4
hematology_062,True,2.5,0,False,2496.0,0,False,2496.0,0,False,2496.0,0,False,2496.0,0,True,2.496,4
hematology_063,False,108889.0,0,False,10888.0,0,False,21778.0,0,False,108885.0,0,False,109.0,0,True,2.178,4
electrolytes_fluids_052,True,28.0,0,True,28.0,0,True,28.0,0,True,28.0,0,True,28.0,0,True,28.0,4
dosage_062,False,10.0,0,False,10.0,0,False,10.0,0,True,5.0,1,False,10.0,1,True,5.0,4
addiction_medicine_042,False,97631325.0,0,False,97633800.0,0,False,97631325.0,0,False,97633800.0,0,False,97633800.0,0,False,325.0,0
urology_nephrology_048,False,76.5,0,True,76.47,0,False,76.5,0,True,76.47,0,False,76.5,0,True,76.4706,5
urology_nephrology_049,True,45.0,0,True,45.0,0,True,45.0,0,True,45.0,0,True,45.0,0,True,45.0,4
hematology_064,True,1.4,0,True,1.4,0,True,1.4,0,True,1.4,0,True,1.4,0,True,1.4,0
dosage_063,False,2.5,0,False,2.5,0,False,220.0,0,False,2.5,0,False,2.5,0,False,2.0,0
intensive_emergency_care_041,False,8.0,0,False,8.0,0,False,8.0,0,False,8.0,0,False,8.0,0,True,10.0,4
hematology_065,False,2666.0,0,True,2852.0,0,False,2666.0,0,True,2852.0,0,True,2852.0,0,False,2666.0,4
electrolytes_fluids_053,False,20.0,0,False,20.0,0,False,20.0,0,False,20.0,0,False,20.0,0,True,24.0,4
cardiovascular_system_088,False,73.87,0,True,75.9,4,True,75.9,4,True,75.9,4,True,75.9,4,True,75.9,4
electrolytes_fluids_054,True,7.22,0,True,7.22,0,True,7.22,0,True,7.22,0,True,7.22,0,True,7.21,4
digestive_system_026,True,2.4,0,True,2.4,0,True,2.4,0,True,2.4,0,True,2.4,0,True,2.4,4
addiction_medicine_043,False,8.0,0,False,20.0,0,False,23.0,0,False,20.0,0,False,20.0,0,False,10.0,0
pediatric_035,False,924.0,0,False,924.0,0,False,840.0,0,False,840.0,0,False,840.0,0,True,11.2,4
pediatric_036,True,975.0,0,True,975.0,0,True,975.0,0,True,975.0,0,True,975.0,0,True,975.0,4
body_measurements_049,True,33.88,0,True,33.9,0,True,33.9,0,True,33.9,4,True,33.9,4,True,33.9,4
gynecology_pregnancy_075,False,36.13,0,True,35.96,4,False,36.13,0,True,35.96,4,True,35.96,4,True,35.96,4
body_measurements_050,False,1.0,0,False,1.7149,4,False,1.56,4,False,1.56,4,False,1.56,4,False,1.56,4
dietary_069,False,1580.0,0,False,1580.0,0,False,1580.0,0,False,1580.0,0,False,1580.0,0,False,1580.0,7
dosage_064,False,10.0,0,False,2.5,0,False,200.0,0,False,1.0,0,False,1.0,0,False,15.0,4
geriatric_medicine_024,False,1.0,0,False,0.0,0,False,9.0,0,False,21.0,0,True,11.0,0,False,10.0,4
urology_nephrology_050,True,135.2,0,True,135.2,0,True,135.2,0,True,135.2,0,True,135.2,0,True,135.2,4
hematology_066,False,25.0,0,False,13.29,0,False,13.29,0,False,13.29,0,False,3.0,0,True,12.0,4
cardiovascular_system_089,False,4.0,0,False,4.0,0,False,4.0,0,False,4.0,0,False,4.0,0,True,2.0,4
bmi_021,True,26.5625,0,False,26.6,0,False,26.6,4,False,26.6,0,False,26.6,0,False,26.6,4
dietary_070,False,0.0,0,False,198.98,0,False,14.0,0,False,15.0,0,False,21.6,0,True,1326.5,4
pulmonary_049,False,10.0,0,False,9.0,0,False,9.0,0,False,9.0,0,False,9.0,0,True,6.0,5
body_measurements_051,False,1.0,0,False,2.0,0,False,2.0,0,False,2.0,0,False,2.0,0,False,1.0,4
body_measurements_052,False,1.0,0,False,1.0,0,False,1.0,0,False,1.0,0,False,1.0,0,True,4.0,4
gynecology_pregnancy_076,False,2.5,0,False,2700.0,0,False,2.5,0,False,2700.0,0,False,2700.0,0,False,2.12,4
body_measurements_053,False,0.74,0,True,4.5,4,False,2.0,0,True,4.5,4,True,4.5,4,True,4.5,4
addiction_medicine_044,False,207.0,0,False,207.0,0,False,235.0,0,False,207.0,0,False,207.0,0,False,235.0,2
addiction_medicine_045,True,3.0,0,True,3.0,0,True,3.0,0,True,3.0,0,True,3.0,0,True,3.0,4
dietary_071,False,2401.0,0,False,2706.0,4,False,2706.0,4,False,2401.0,4,False,2706.0,4,False,2706.0,4
dietary_072,False,2573.0,0,False,2573.0,0,False,2573.0,0,False,2573.0,0,False,2573.0,0,False,2573.0,4
dietary_073,False,276.75,0,False,276.75,0,False,276.75,0,False,276.75,0,False,276.75,0,True,277.0,4
cardiovascular_system_090,False,1.818,0,True,1.65,0,True,1.65,0,True,1.65,0,True,1.65,0,True,1.65,4
cardiovascular_system_091,False,4.07,0,False,4.07,0,False,4.07,0,False,4.07,0,False,4.07,0,False,4.07,4
dosage_065,True,126.0,0,True,126.0,0,True,126.0,0,True,126.0,0,True,126.0,0,True,126.0,4
cardiovascular_system_092,True,88.0,0,True,88.0,0,True,88.0,0,True,88.0,0,True,88.0,0,True,88.0,2
gynecology_pregnancy_077,False,3.3,0,False,1.25,3,False,3.1,0,False,2.5,0,False,24.0,5,False,40.7,4
metabolic_disorders_020,False,0.01129,0,False,50.0,0,False,220.0,0,False,50.0,0,False,50.0,0,False,200.0,0
metabolic_disorders_021,False,2.71,0,False,240.0,0,False,2.71,0,False,240.0,0,False,240.0,0,False,240.0,0
addiction_medicine_046,False,98550.0,0,False,98550.0,0,False,98550.0,0,False,98550.0,0,False,98550.0,0,True,270.0,4
gynecology_pregnancy_078,True,28.0,0,True,28.0,0,True,28.0,0,True,28.0,0,True,28.0,0,True,28.0,0
electrolytes_fluids_055,True,9.08,0,True,9.08,0,True,9.08,0,True,9.08,0,True,9.08,0,True,9.08,4
electrolytes_fluids_056,True,1.43,0,True,1.43,0,True,1.43,0,True,1.43,0,True,1.43,0,True,1.47,4
cardiovascular_system_093,False,4.0,0,False,4.0,0,True,5.0,0,False,4.0,0,False,4.0,0,False,4.0,4
pulmonary_050,True,0.125,0,True,0.125,0,True,0.125,0,True,0.125,0,True,0.125,0,True,0.125,3
hematology_067,False,0.0,0,True,6.0,5,False,8.0,0,True,6.0,5,True,6.0,6,True,6.0,5
hematology_068,True,4.0,0,True,4.0,0,True,4.0,3,True,4.0,0,True,4.0,0,True,4.0,4
cardiovascular_system_094,True,4.7,0,True,4.7,0,True,4.7,0,True,4.7,0,True,4.7,0,True,4.7,4
dosage_066,False,6.0,0,False,6.0,3,False,-15.0,0,False,,3,False,,3,False,6.0,4
electrolytes_fluids_057,True,20.0,0,True,20.0,0,True,20.0,0,True,20.0,0,True,20.0,0,True,20.0,0
electrolytes_fluids_058,False,41.7,0,True,41.67,0,True,41.67,0,True,41.67,0,True,41.67,0,True,41.6667,4
dosage_067,True,250.0,0,True,250.0,3,True,250.0,0,True,250.0,4,True,250.0,0,True,250.0,4
addiction_medicine_047,True,31.0,0,True,31.0,0,True,31.0,0,True,31.0,0,True,31.0,0,True,31.0,4
cardiovascular_system_095,False,11.0,0,True,-5.5,0,True,-5.5,0,True,-5.5,0,True,-5.5,0,True,-5.5,4
cardiovascular_system_096,True,4.0,0,True,4.0,0,False,0.0,0,True,4.0,0,False,0.0,0,False,25.0,3
cardiovascular_system_097,True,75.0,0,True,75.0,0,True,75.0,0,True,75.0,0,True,75.0,0,True,75.0,4
gynecology_pregnancy_079,False,87.0,0,True,102.0,0,False,2026.0,0,False,-10.0,0,True,102.0,0,False,2026.0,0
dietary_074,False,2336.0,0,False,2336.0,0,False,337.9,0,False,2336.0,0,False,25.64,0,True,2371.18,4
